ScenarioFamily,Scenario,Year,CO2eq
CPP3,NDC_CPP3-RG,2052,262714.61488957383
CPP3,NDC_CPP3-RG,2053,263004.21588262386
CPP3,NDC_CPP3-RG,2054,263082.02580784826
CPP3,NDC_CPP3-RG,2055,263262.91157281003
CPP4 Variant,NDC_CPP4-075-RG,2019,490759.97522297717
CPP4 Variant,NDC_CPP4-075-RG,2020,440389.8167186118
CPP4 Variant,NDC_CPP4-075-RG,2021,457376.4200042672
CPP4 Variant,NDC_CPP4-075-RG,2022,424406.7972949972
CPP4 Variant,NDC_CPP4-075-RG,2023,446866.4298898349
CPP4 Variant,NDC_CPP4-075-RG,2024,436775.5044031653
CPP4 Variant,NDC_CPP4-075-RG,2025,403645.3076224038
CPP4 Variant,NDC_CPP4-075-RG,2026,386509.15908438346
CPP4 Variant,NDC_CPP4-075-RG,2027,366519.9323038698
CPP4 Variant,NDC_CPP4-075-RG,2028,344372.61923151964
CPP4 Variant,NDC_CPP4-075-RG,2029,327505.43647928676
CPP4 Variant,NDC_CPP4-075-RG,2030,316575.04874685814
CPP4 Variant,NDC_CPP4-075-RG,2031,306419.3934438732
CPP4 Variant,NDC_CPP4-075-RG,2032,289998.3550882499
CPP4 Variant,NDC_CPP4-075-RG,2033,273149.2998963859
CPP4 Variant,NDC_CPP4-075-RG,2034,259284.22974757297
CPP4 Variant,NDC_CPP4-075-RG,2035,243172.45980982625
CPP4 Variant,NDC_CPP4-075-RG,2036,226571.21699533073
CPP4 Variant,NDC_CPP4-075-RG,2037,211581.24729359805
CPP4 Variant,NDC_CPP4-075-RG,2038,196586.5490633497
CPP4 Variant,NDC_CPP4-075-RG,2039,187285.7432598947
CPP4 Variant,NDC_CPP4-075-RG,2040,179366.05347211912
CPP4 Variant,NDC_CPP4-075-RG,2041,189754.83832963172
CPP4 Variant,NDC_CPP4-075-RG,2042,197664.93708261554
CPP4 Variant,NDC_CPP4-075-RG,2043,195847.78709751597
CPP4 Variant,NDC_CPP4-075-RG,2044,194438.8237720612
CPP4 Variant,NDC_CPP4-075-RG,2045,195194.79607133157
CPP4 Variant,NDC_CPP4-075-RG,2046,192877.13450985335
CPP4 Variant,NDC_CPP4-075-RG,2047,188262.61721845192
CPP4 Variant,NDC_CPP4-075-RG,2048,182612.80340798534
CPP4 Variant,NDC_CPP4-075-RG,2049,178766.22735304807
CPP4 Variant,NDC_CPP4-075-RG,2050,171311.94435426465
CPP4 Variant,NDC_CPP4-075-RG,2051,171593.20311504125
CPP4 Variant,NDC_CPP4-075-RG,2052,175336.00248364193
CPP4 Variant,NDC_CPP4-075-RG,2053,177333.54226391332
CPP4 Variant,NDC_CPP4-075-RG,2054,177314.01475300398
CPP4 Variant,NDC_CPP4-075-RG,2055,177911.550096128
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2019,490045.9410352213
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2020,439659.557056944
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2021,457112.8927550134
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2022,422245.5470469739
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2023,442222.5578668242
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2024,435712.1022952686
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2025,416173.0096332617
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2026,404914.6867133781
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2027,385378.3712651083
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2028,364771.9349727334
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2029,351505.91228573065
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2030,329862.7118859404
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2031,318910.0953782321
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2032,302561.3455288021
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2033,288850.8341069884
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2034,277649.8019409343
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2035,266133.6233050131
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2036,252410.18317499108
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2037,240645.7576080996
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2038,188246.41322384842
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2039,170661.77588126386
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2040,159274.3319475914
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2041,168397.22097051883
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2042,175311.5219087115
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2043,169274.0565586926
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2044,164415.6299328566
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2045,162530.88730536113
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2046,158003.65015452623
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2047,151392.00183611672
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2048,142959.89303184333
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2049,136006.8308451648
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2050,123725.89886346947
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2051,123007.50854091418
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2052,123042.37346145598
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2053,123037.64479279506
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2054,123130.78965197896
CPP4 Variant,NDC_CPP4-0775-NZ-RG,2055,123239.49303730419
CPP4 Variant,NDC_CPP4-0775-RG,2019,490763.3824657554
CPP4 Variant,NDC_CPP4-0775-RG,2020,440384.6238294765
CPP4 Variant,NDC_CPP4-0775-RG,2021,457383.2049868062
CPP4 Variant,NDC_CPP4-0775-RG,2022,424386.0407634197
CPP4 Variant,NDC_CPP4-0775-RG,2023,446847.2264080135
CPP4 Variant,NDC_CPP4-0775-RG,2024,436789.31027671904
CPP4 Variant,NDC_CPP4-0775-RG,2025,403732.5073430881
CPP4 Variant,NDC_CPP4-0775-RG,2026,386925.02622131415
CPP4 Variant,NDC_CPP4-0775-RG,2027,367531.6646533523
CPP4 Variant,NDC_CPP4-0775-RG,2028,345839.3830328272
CPP4 Variant,NDC_CPP4-0775-RG,2029,331791.3860290393
CPP4 Variant,NDC_CPP4-0775-RG,2030,321112.7254128613
CPP4 Variant,NDC_CPP4-0775-RG,2031,310669.5217094368
CPP4 Variant,NDC_CPP4-0775-RG,2032,295320.86700083484
CPP4 Variant,NDC_CPP4-0775-RG,2033,279232.46324631444
CPP4 Variant,NDC_CPP4-0775-RG,2034,266338.86187055975
CPP4 Variant,NDC_CPP4-0775-RG,2035,252500.24808578772
CPP4 Variant,NDC_CPP4-0775-RG,2036,238432.42346412461
CPP4 Variant,NDC_CPP4-0775-RG,2037,225180.70566413752
CPP4 Variant,NDC_CPP4-0775-RG,2038,172491.86142232726
CPP4 Variant,NDC_CPP4-0775-RG,2039,158759.09507379713
CPP4 Variant,NDC_CPP4-0775-RG,2040,153149.11895112853
CPP4 Variant,NDC_CPP4-0775-RG,2041,167206.06002045854
CPP4 Variant,NDC_CPP4-0775-RG,2042,178296.54122471463
CPP4 Variant,NDC_CPP4-0775-RG,2043,175830.8310281439
CPP4 Variant,NDC_CPP4-0775-RG,2044,174046.27494965502
CPP4 Variant,NDC_CPP4-0775-RG,2045,174334.2905815801
CPP4 Variant,NDC_CPP4-0775-RG,2046,175139.5810630278
CPP4 Variant,NDC_CPP4-0775-RG,2047,175594.7581559088
CPP4 Variant,NDC_CPP4-0775-RG,2048,176467.59336288972
CPP4 Variant,NDC_CPP4-0775-RG,2049,177151.66969756788
CPP4 Variant,NDC_CPP4-0775-RG,2050,177858.69151273931
CPP4 Variant,NDC_CPP4-0775-RG,2051,176047.7952950746
CPP4 Variant,NDC_CPP4-0775-RG,2052,177913.8996145497
CPP4 Variant,NDC_CPP4-0775-RG,2053,178104.8734777719
CPP4 Variant,NDC_CPP4-0775-RG,2054,178339.88137565684
CPP4 Variant,NDC_CPP4-0775-RG,2055,178509.62962739306
CPP4 Variant,NDC_CPP4-08-HG,2019,490043.9219919628
CPP4 Variant,NDC_CPP4-08-HG,2020,439653.79765698174
CPP4 Variant,NDC_CPP4-08-HG,2021,456580.8548501801
CPP4 Variant,NDC_CPP4-08-HG,2022,422202.83807106555
CPP4 Variant,NDC_CPP4-08-HG,2023,441300.41314111376
CPP4 Variant,NDC_CPP4-08-HG,2024,435019.95347008656
CPP4 Variant,NDC_CPP4-08-HG,2025,405128.2599139042
CPP4 Variant,NDC_CPP4-08-HG,2026,390880.44551916106
CPP4 Variant,NDC_CPP4-08-HG,2027,371697.75672996865
CPP4 Variant,NDC_CPP4-08-HG,2028,350654.3559173849
CPP4 Variant,NDC_CPP4-08-HG,2029,334001.80497356807
CPP4 Variant,NDC_CPP4-08-HG,2030,323766.5995465133
CPP4 Variant,NDC_CPP4-08-HG,2031,313436.4372484377
CPP4 Variant,NDC_CPP4-08-HG,2032,297870.4972402088
CPP4 Variant,NDC_CPP4-08-HG,2033,282090.8831613254
CPP4 Variant,NDC_CPP4-08-HG,2034,268943.42643281736
CPP4 Variant,NDC_CPP4-08-HG,2035,253774.37080029532
CPP4 Variant,NDC_CPP4-08-HG,2036,239313.0113892247
CPP4 Variant,NDC_CPP4-08-HG,2037,225382.4047932731
CPP4 Variant,NDC_CPP4-08-HG,2038,210765.12142514836
CPP4 Variant,NDC_CPP4-08-HG,2039,200212.62531043202
CPP4 Variant,NDC_CPP4-08-HG,2040,193181.7913171584
CPP4 Variant,NDC_CPP4-08-HG,2041,205376.64972536432
CPP4 Variant,NDC_CPP4-08-HG,2042,215801.8473887431
CPP4 Variant,NDC_CPP4-08-HG,2043,213982.26970977563
CPP4 Variant,NDC_CPP4-08-HG,2044,212976.40618874
CPP4 Variant,NDC_CPP4-08-HG,2045,214433.15030052236
CPP4 Variant,NDC_CPP4-08-HG,2046,212860.5578906004
CPP4 Variant,NDC_CPP4-08-HG,2047,209289.06013659434
CPP4 Variant,NDC_CPP4-08-HG,2048,204258.60526605562
CPP4 Variant,NDC_CPP4-08-HG,2049,200883.94013634993
CPP4 Variant,NDC_CPP4-08-HG,2050,196326.33296338344
CPP4 Variant,NDC_CPP4-08-HG,2051,198080.12401652726
CPP4 Variant,NDC_CPP4-08-HG,2052,200357.06713311365
CPP4 Variant,NDC_CPP4-08-HG,2053,201882.04384009787
CPP4 Variant,NDC_CPP4-08-HG,2054,203036.0177610358
CPP4 Variant,NDC_CPP4-08-HG,2055,203007.36835001392
CPP4 Variant,NDC_CPP4-08-RG,2019,490761.73732882395
CPP4 Variant,NDC_CPP4-08-RG,2020,440381.1222952599
CPP4 Variant,NDC_CPP4-08-RG,2021,457393.66103304323
CPP4 Variant,NDC_CPP4-08-RG,2022,424379.2017628562
CPP4 Variant,NDC_CPP4-08-RG,2023,446825.08394815197
CPP4 Variant,NDC_CPP4-08-RG,2024,436700.43179880996
CPP4 Variant,NDC_CPP4-08-RG,2025,410719.44787464745
CPP4 Variant,NDC_CPP4-08-RG,2026,387351.9099528626
CPP4 Variant,NDC_CPP4-08-RG,2027,367758.39209000854
CPP4 Variant,NDC_CPP4-08-RG,2028,346108.6910997458
CPP4 Variant,NDC_CPP4-08-RG,2029,332160.9534361488
CPP4 Variant,NDC_CPP4-08-RG,2030,321228.4578317822
CPP4 Variant,NDC_CPP4-08-RG,2031,310704.32688627584
CPP4 Variant,NDC_CPP4-08-RG,2032,295234.9404192411
CPP4 Variant,NDC_CPP4-08-RG,2033,279461.3202878185
CPP4 Variant,NDC_CPP4-08-RG,2034,266194.1677208555
CPP4 Variant,NDC_CPP4-08-RG,2035,251707.40414535903
CPP4 Variant,NDC_CPP4-08-RG,2036,236891.7111925039
CPP4 Variant,NDC_CPP4-08-RG,2037,222880.85424361168
CPP4 Variant,NDC_CPP4-08-RG,2038,207430.60808386767
CPP4 Variant,NDC_CPP4-08-RG,2039,192644.89932398227
CPP4 Variant,NDC_CPP4-08-RG,2040,184758.50386621524
CPP4 Variant,NDC_CPP4-08-RG,2041,196279.78535678922
CPP4 Variant,NDC_CPP4-08-RG,2042,206988.27619676676
CPP4 Variant,NDC_CPP4-08-RG,2043,204544.5545157671
CPP4 Variant,NDC_CPP4-08-RG,2044,202664.75043712195
CPP4 Variant,NDC_CPP4-08-RG,2045,202867.33600843782
CPP4 Variant,NDC_CPP4-08-RG,2046,197762.64645354447
CPP4 Variant,NDC_CPP4-08-RG,2047,193955.39299600272
CPP4 Variant,NDC_CPP4-08-RG,2048,188909.96707025825
CPP4 Variant,NDC_CPP4-08-RG,2049,184917.36774542386
CPP4 Variant,NDC_CPP4-08-RG,2050,177719.02320491604
CPP4 Variant,NDC_CPP4-08-RG,2051,179784.4562182666
CPP4 Variant,NDC_CPP4-08-RG,2052,182943.40695059256
CPP4 Variant,NDC_CPP4-08-RG,2053,184654.078483988
CPP4 Variant,NDC_CPP4-08-RG,2054,184506.4675877679
CPP4 Variant,NDC_CPP4-08-RG,2055,185578.92934718233
CPP4 Variant,NDC_CPP4-085-HG,2019,490043.9171023452
CPP4 Variant,NDC_CPP4-085-HG,2020,439655.6619195278
CPP4 Variant,NDC_CPP4-085-HG,2021,457059.4231250639
CPP4 Variant,NDC_CPP4-085-HG,2022,422209.65396979684
CPP4 Variant,NDC_CPP4-085-HG,2023,442186.2515281046
CPP4 Variant,NDC_CPP4-085-HG,2024,435774.07537546265
CPP4 Variant,NDC_CPP4-085-HG,2025,418680.0021785566
CPP4 Variant,NDC_CPP4-085-HG,2026,406683.3574405256
CPP4 Variant,NDC_CPP4-085-HG,2027,387840.0313272278
CPP4 Variant,NDC_CPP4-085-HG,2028,355019.2836791654
CPP4 Variant,NDC_CPP4-085-HG,2029,341485.9428261941
CPP4 Variant,NDC_CPP4-085-HG,2030,331467.47544682707
CPP4 Variant,NDC_CPP4-085-HG,2031,321809.0539151086
CPP4 Variant,NDC_CPP4-085-HG,2032,307315.5672877709
CPP4 Variant,NDC_CPP4-085-HG,2033,293482.78392637946
CPP4 Variant,NDC_CPP4-085-HG,2034,282006.3622911588
CPP4 Variant,NDC_CPP4-085-HG,2035,269485.7074767573
CPP4 Variant,NDC_CPP4-085-HG,2036,257647.58306060045
CPP4 Variant,NDC_CPP4-085-HG,2037,246137.978727872
CPP4 Variant,NDC_CPP4-085-HG,2038,232681.85905355978
CPP4 Variant,NDC_CPP4-085-HG,2039,217254.03089630138
CPP4 Variant,NDC_CPP4-085-HG,2040,204858.0456491373
CPP4 Variant,NDC_CPP4-085-HG,2041,218423.22987493765
CPP4 Variant,NDC_CPP4-085-HG,2042,230784.30120793395
CPP4 Variant,NDC_CPP4-085-HG,2043,228451.33215744526
CPP4 Variant,NDC_CPP4-085-HG,2044,227584.84815010108
CPP4 Variant,NDC_CPP4-085-HG,2045,229048.64697767072
CPP4 Variant,NDC_CPP4-085-HG,2046,224965.66389508953
CPP4 Variant,NDC_CPP4-085-HG,2047,218759.92818609625
CPP4 Variant,NDC_CPP4-085-HG,2048,217305.47696806563
CPP4 Variant,NDC_CPP4-085-HG,2049,212492.61174005058
CPP4 Variant,NDC_CPP4-085-HG,2050,206827.32825396126
CPP4 Variant,NDC_CPP4-085-HG,2051,206662.77877502312
CPP4 Variant,NDC_CPP4-085-HG,2052,210491.5179600905
CPP4 Variant,NDC_CPP4-085-HG,2053,214236.56810619187
CPP4 Variant,NDC_CPP4-085-HG,2054,217234.20344311115
CPP4 Variant,NDC_CPP4-085-HG,2055,219500.18104305156
CPP4 Variant,NDC_CPP4-085-RG,2019,490791.577726055
CPP4 Variant,NDC_CPP4-085-RG,2020,440390.341889751
CPP4 Variant,NDC_CPP4-085-RG,2021,457855.9550781411
CPP4 Variant,NDC_CPP4-085-RG,2022,424422.91368360864
CPP4 Variant,NDC_CPP4-085-RG,2023,447681.74549038406
CPP4 Variant,NDC_CPP4-085-RG,2024,437737.0790441743
CPP4 Variant,NDC_CPP4-085-RG,2025,417594.67346659524
CPP4 Variant,NDC_CPP4-085-RG,2026,403485.5727390868
CPP4 Variant,NDC_CPP4-085-RG,2027,384968.53619218175
CPP4 Variant,NDC_CPP4-085-RG,2028,365236.4954039417
CPP4 Variant,NDC_CPP4-085-RG,2029,352704.8552713555
CPP4 Variant,NDC_CPP4-085-RG,2030,343060.51836453856
CPP4 Variant,NDC_CPP4-085-RG,2031,327081.7117318286
CPP4 Variant,NDC_CPP4-085-RG,2032,305195.91198326956
CPP4 Variant,NDC_CPP4-085-RG,2033,290419.4905758919
CPP4 Variant,NDC_CPP4-085-RG,2034,279260.88892251183
CPP4 Variant,NDC_CPP4-085-RG,2035,266141.7936153544
CPP4 Variant,NDC_CPP4-085-RG,2036,254331.32463663904
CPP4 Variant,NDC_CPP4-085-RG,2037,242828.68534625313
CPP4 Variant,NDC_CPP4-085-RG,2038,230971.6773505768
CPP4 Variant,NDC_CPP4-085-RG,2039,215882.4452668218
CPP4 Variant,NDC_CPP4-085-RG,2040,201072.71675462066
CPP4 Variant,NDC_CPP4-085-RG,2041,210528.66645773052
CPP4 Variant,NDC_CPP4-085-RG,2042,221909.7437686714
CPP4 Variant,NDC_CPP4-085-RG,2043,219534.37487227362
CPP4 Variant,NDC_CPP4-085-RG,2044,216678.7354031804
CPP4 Variant,NDC_CPP4-085-RG,2045,217298.83730621077
CPP4 Variant,NDC_CPP4-085-RG,2046,212579.24958102315
CPP4 Variant,NDC_CPP4-085-RG,2047,205738.89377191695
CPP4 Variant,NDC_CPP4-085-RG,2048,199958.400013333
CPP4 Variant,NDC_CPP4-085-RG,2049,195783.37020062993
CPP4 Variant,NDC_CPP4-085-RG,2050,190630.38318976844
CPP4 Variant,NDC_CPP4-085-RG,2051,190472.2053680151
CPP4 Variant,NDC_CPP4-085-RG,2052,190317.0737691724
CPP4 Variant,NDC_CPP4-085-RG,2053,191423.8022156907
CPP4 Variant,NDC_CPP4-085-RG,2054,192714.0295798871
CPP4 Variant,NDC_CPP4-085-RG,2055,194063.60753681505
CPP4 Variant,NDC_CPP4-0875-RG,2019,490791.5717191275
CPP4 Variant,NDC_CPP4-0875-RG,2020,440398.30953981355
CPP4 Variant,NDC_CPP4-0875-RG,2021,457867.96603810764
CPP4 Variant,NDC_CPP4-0875-RG,2022,424427.85722053825
CPP4 Variant,NDC_CPP4-0875-RG,2023,447686.7981355013
CPP4 Variant,NDC_CPP4-0875-RG,2024,438382.6956256385
CPP4 Variant,NDC_CPP4-0875-RG,2025,418977.01488412725
CPP4 Variant,NDC_CPP4-0875-RG,2026,406121.21456484386
CPP4 Variant,NDC_CPP4-0875-RG,2027,389458.1844845183
CPP4 Variant,NDC_CPP4-0875-RG,2028,375581.94581448677
CPP4 Variant,NDC_CPP4-0875-RG,2029,363498.6927737482
CPP4 Variant,NDC_CPP4-0875-RG,2030,352278.7276782843
CPP4 Variant,NDC_CPP4-0875-RG,2031,340779.9744627917
CPP4 Variant,NDC_CPP4-0875-RG,2032,323869.515352733
CPP4 Variant,NDC_CPP4-0875-RG,2033,309639.4925424501
CPP4 Variant,NDC_CPP4-0875-RG,2034,300494.6118623708
CPP4 Variant,NDC_CPP4-0875-RG,2035,290035.63688159845
CPP4 Variant,NDC_CPP4-0875-RG,2036,278376.8439147891
CPP4 Variant,NDC_CPP4-0875-RG,2037,265094.3720873166
CPP4 Variant,NDC_CPP4-0875-RG,2038,230997.05955216297
CPP4 Variant,NDC_CPP4-0875-RG,2039,217729.20384217787
CPP4 Variant,NDC_CPP4-0875-RG,2040,203924.68252339674
CPP4 Variant,NDC_CPP4-0875-RG,2041,211424.7273104509
CPP4 Variant,NDC_CPP4-0875-RG,2042,219558.2710470628
CPP4 Variant,NDC_CPP4-0875-RG,2043,214419.29581321983
CPP4 Variant,NDC_CPP4-0875-RG,2044,209767.30530892918
CPP4 Variant,NDC_CPP4-0875-RG,2045,196400.15094559168
CPP4 Variant,NDC_CPP4-0875-RG,2046,196961.6801042285
CPP4 Variant,NDC_CPP4-0875-RG,2047,197610.44788992987
CPP4 Variant,NDC_CPP4-0875-RG,2048,198301.39649000662
CPP4 Variant,NDC_CPP4-0875-RG,2049,199014.24297204096
CPP4 Variant,NDC_CPP4-0875-RG,2050,199748.51484309303
CPP4 Variant,NDC_CPP4-0875-RG,2051,199597.1658290931
CPP4 Variant,NDC_CPP4-0875-RG,2052,199448.29457338786
CPP4 Variant,NDC_CPP4-0875-RG,2053,199302.50106806905
CPP4 Variant,NDC_CPP4-0875-RG,2054,199157.5678220816
CPP4 Variant,NDC_CPP4-0875-RG,2055,199018.13763822254
CPP4 Variant,NDC_CPP4-09-HG,2019,490043.91300584126
CPP4 Variant,NDC_CPP4-09-HG,2020,439651.97960367665
CPP4 Variant,NDC_CPP4-09-HG,2021,457073.0825196869
CPP4 Variant,NDC_CPP4-09-HG,2022,422213.40365752834
CPP4 Variant,NDC_CPP4-09-HG,2023,442196.408365455
CPP4 Variant,NDC_CPP4-09-HG,2024,437614.50102248427
CPP4 Variant,NDC_CPP4-09-HG,2025,420820.77518845774
CPP4 Variant,NDC_CPP4-09-HG,2026,410165.74360632955
CPP4 Variant,NDC_CPP4-09-HG,2027,393915.5701739431
CPP4 Variant,NDC_CPP4-09-HG,2028,381100.0292774355
CPP4 Variant,NDC_CPP4-09-HG,2029,370171.3114278057
CPP4 Variant,NDC_CPP4-09-HG,2030,359669.8001033028
CPP4 Variant,NDC_CPP4-09-HG,2031,348411.87962062674
CPP4 Variant,NDC_CPP4-09-HG,2032,331132.69725538284
CPP4 Variant,NDC_CPP4-09-HG,2033,317380.5531362039
CPP4 Variant,NDC_CPP4-09-HG,2034,305830.3717794251
CPP4 Variant,NDC_CPP4-09-HG,2035,296714.37282254634
CPP4 Variant,NDC_CPP4-09-HG,2036,286737.71425067354
CPP4 Variant,NDC_CPP4-09-HG,2037,273608.8717196393
CPP4 Variant,NDC_CPP4-09-HG,2038,242469.37058878643
CPP4 Variant,NDC_CPP4-09-HG,2039,231082.35669140494
CPP4 Variant,NDC_CPP4-09-HG,2040,218196.99185235435
CPP4 Variant,NDC_CPP4-09-HG,2041,224832.4868121442
CPP4 Variant,NDC_CPP4-09-HG,2042,234553.66071616305
CPP4 Variant,NDC_CPP4-09-HG,2043,229768.4025353175
CPP4 Variant,NDC_CPP4-09-HG,2044,225874.6957854727
CPP4 Variant,NDC_CPP4-09-HG,2045,227030.29228531965
CPP4 Variant,NDC_CPP4-09-HG,2046,228208.25250137996
CPP4 Variant,NDC_CPP4-09-HG,2047,229526.61166571098
CPP4 Variant,NDC_CPP4-09-HG,2048,230932.03823182188
CPP4 Variant,NDC_CPP4-09-HG,2049,232397.94907738888
CPP4 Variant,NDC_CPP4-09-HG,2050,234581.51857191327
CPP4 Variant,NDC_CPP4-09-HG,2051,233750.60554750593
CPP4 Variant,NDC_CPP4-09-HG,2052,233620.0259478027
CPP4 Variant,NDC_CPP4-09-HG,2053,233498.51389209295
CPP4 Variant,NDC_CPP4-09-HG,2054,233381.23919713567
CPP4 Variant,NDC_CPP4-09-HG,2055,233272.88166748962
CPP4 Variant,NDC_CPP4-09-RG,2019,490792.416531528
CPP4 Variant,NDC_CPP4-09-RG,2020,440396.5756202081
CPP4 Variant,NDC_CPP4-09-RG,2021,457869.0562506413
CPP4 Variant,NDC_CPP4-09-RG,2022,424429.05906010146
CPP4 Variant,NDC_CPP4-09-RG,2023,447794.30037911027
CPP4 Variant,NDC_CPP4-09-RG,2024,438432.6516194984
CPP4 Variant,NDC_CPP4-09-RG,2025,418990.25431621075
CPP4 Variant,NDC_CPP4-09-RG,2026,406343.1910029009
CPP4 Variant,NDC_CPP4-09-RG,2027,393223.0996464242
CPP4 Variant,NDC_CPP4-09-RG,2028,377526.42120371095
CPP4 Variant,NDC_CPP4-09-RG,2029,363812.3737199153
CPP4 Variant,NDC_CPP4-09-RG,2030,353336.72953323065
CPP4 Variant,NDC_CPP4-09-RG,2031,341988.0560955597
CPP4 Variant,NDC_CPP4-09-RG,2032,324526.99753310793
CPP4 Variant,NDC_CPP4-09-RG,2033,311539.1033243829
CPP4 Variant,NDC_CPP4-09-RG,2034,302148.0086321622
CPP4 Variant,NDC_CPP4-09-RG,2035,291960.5037527284
CPP4 Variant,NDC_CPP4-09-RG,2036,280397.00766941096
CPP4 Variant,NDC_CPP4-09-RG,2037,269314.6986665942
CPP4 Variant,NDC_CPP4-09-RG,2038,258107.71693011053
CPP4 Variant,NDC_CPP4-09-RG,2039,245331.3379852615
CPP4 Variant,NDC_CPP4-09-RG,2040,223420.03721089274
CPP4 Variant,NDC_CPP4-09-RG,2041,228649.29516877802
CPP4 Variant,NDC_CPP4-09-RG,2042,235858.64053949475
CPP4 Variant,NDC_CPP4-09-RG,2043,235802.57847636216
CPP4 Variant,NDC_CPP4-09-RG,2044,232070.60914193973
CPP4 Variant,NDC_CPP4-09-RG,2045,231443.9386966002
CPP4 Variant,NDC_CPP4-09-RG,2046,224431.74885846625
CPP4 Variant,NDC_CPP4-09-RG,2047,216808.25136486933
CPP4 Variant,NDC_CPP4-09-RG,2048,207967.54649923876
CPP4 Variant,NDC_CPP4-09-RG,2049,206227.44516846506
CPP4 Variant,NDC_CPP4-09-RG,2050,209350.29611740395
CPP4 Variant,NDC_CPP4-09-RG,2051,206693.87532242804
CPP4 Variant,NDC_CPP4-09-RG,2052,206542.7953513719
CPP4 Variant,NDC_CPP4-09-RG,2053,206396.9662333804
CPP4 Variant,NDC_CPP4-09-RG,2054,206253.44210097278
CPP4 Variant,NDC_CPP4-09-RG,2055,206115.02644019254
CPP4 Variant,NDC_CPP4-0925-HG,2019,490043.9089451102
CPP4 Variant,NDC_CPP4-0925-HG,2020,439651.29168752395
CPP4 Variant,NDC_CPP4-0925-HG,2021,457071.29509262426
CPP4 Variant,NDC_CPP4-0925-HG,2022,422213.103877627
CPP4 Variant,NDC_CPP4-0925-HG,2023,442382.0494424144
CPP4 Variant,NDC_CPP4-0925-HG,2024,437802.61597233894
CPP4 Variant,NDC_CPP4-0925-HG,2025,420918.5669716431
CPP4 Variant,NDC_CPP4-0925-HG,2026,412882.3303051892
CPP4 Variant,NDC_CPP4-0925-HG,2027,400736.40815727686
CPP4 Variant,NDC_CPP4-0925-HG,2028,385508.9554454843
CPP4 Variant,NDC_CPP4-0925-HG,2029,372587.3846311168
CPP4 Variant,NDC_CPP4-0925-HG,2030,362738.5032148764
CPP4 Variant,NDC_CPP4-0925-HG,2031,351403.55311727093
CPP4 Variant,NDC_CPP4-0925-HG,2032,333856.33778570546
CPP4 Variant,NDC_CPP4-0925-HG,2033,322280.4741902822
CPP4 Variant,NDC_CPP4-0925-HG,2034,314005.3426778383
CPP4 Variant,NDC_CPP4-0925-HG,2035,305822.2434464918
CPP4 Variant,NDC_CPP4-0925-HG,2036,296540.373002397
CPP4 Variant,NDC_CPP4-0925-HG,2037,287420.63127878384
CPP4 Variant,NDC_CPP4-0925-HG,2038,260048.08471474683
CPP4 Variant,NDC_CPP4-0925-HG,2039,249627.9754926838
CPP4 Variant,NDC_CPP4-0925-HG,2040,237848.68943171485
CPP4 Variant,NDC_CPP4-0925-HG,2041,242036.5022006781
CPP4 Variant,NDC_CPP4-0925-HG,2042,249791.3908147291
CPP4 Variant,NDC_CPP4-0925-HG,2043,247556.1725635836
CPP4 Variant,NDC_CPP4-0925-HG,2044,244727.59478897933
CPP4 Variant,NDC_CPP4-0925-HG,2045,245819.41293453384
CPP4 Variant,NDC_CPP4-0925-HG,2046,238047.8880230979
CPP4 Variant,NDC_CPP4-0925-HG,2047,237433.94545185403
